worker_id,name,surname,hours_of_work
77562,Kalina,Makles,16:00:00
39703,Kaja,Dywan,16:00:00
20735,Franciszek,Kamyszek,16:00:00
20737,Norbert,Słowiak,16:00:00
77580,Lidia,Sobków,16:00:00
77582,Krystyna,Zbiciak,16:00:00
77583,Marcelina,Wasyluk,16:00:00
39719,Norbert,Hermann,16:00:00
39720,Sylwia,Broszkiewicz,16:00:00
77591,Róża,Wisła,16:00:00
39724,Artur,Sieg,16:00:00
5416,Karol,Mytych,16:00:00
77599,Kamila,Janowiak,16:00:00
5420,Ignacy,Banak,16:00:00
5427,Bartek,Kuryłowicz,16:00:00
39740,Ewelina,Langa,16:00:00
39748,Franciszek,Filak,16:00:00
77613,Cezary,Lulek,16:00:00
39755,Krzysztof,Potoczek,16:00:00
39763,Julita,Smutek,16:00:00
77634,Natasza,Pabisiak,16:00:00
77635,Kazimierz,Żynda,16:00:00
20756,Melania,Tatarczuk,16:00:00
39767,Tomasz,Zdancewicz,16:00:00
39770,Leon,Warwas,16:00:00
39772,Kornelia,Doroba,16:00:00
77673,Bianka,Gierek,16:00:00
20759,Mikołaj,Zadworny,16:00:00
77679,Fryderyk,Posłuszny,16:00:00
77680,Sara,Chudoba,16:00:00
39777,Alex,Gubernat,16:00:00
2773,Tomasz,Roch,16:00:00
77688,Adam,Kuźnia,16:00:00
77700,Justyna,Osipowicz,16:00:00
39782,Leon,Stoltmann,16:00:00
39785,Ewelina,Słowiak,16:00:00
39787,Paweł,Karnas,16:00:00
39788,Adrian,Toczko,16:00:00
77712,Ada,Półchłopek,16:00:00
39794,Julita,Patoka,16:00:00
39798,Iwo,Folga,16:00:00
77722,Eliza,Wiszowata,16:00:00
77726,Wojciech,Iwańczyk,16:00:00
77735,Angelika,Rozum,16:00:00
77737,Kajetan,Dorociak,16:00:00
20766,Iwo,Patyna,16:00:00
77754,Kamil,Breś,16:00:00
77768,Sara,Siwka,16:00:00
77769,Ada,Duras,16:00:00
5435,Sebastian,Hawro,16:00:00
77800,Dominik,Przewoźniak,16:00:00
20783,Tadeusz,Nazimek,16:00:00
20785,Mikołaj,Czermak,16:00:00
77827,Marika,Krokosz,16:00:00
77828,Melania,Hartman,16:00:00
77835,Alex,Ciaś,16:00:00
1383,Melania,Niklewicz,16:00:00
77850,Hubert,Kosznik,16:00:00
20800,Leonard,Mostek,16:00:00
77873,Stanisław,Ziemak,16:00:00
77875,Daniel,Waluk,16:00:00
77878,Rozalia,Zdancewicz,16:00:00
77881,Róża,Józefczak,16:00:00
77882,Marcelina,Myrcik,16:00:00
77890,Jędrzej,Oleksak,16:00:00
39844,Justyna,Miękina,16:00:00
77894,Gustaw,Nalewajko,16:00:00
77907,Julita,Heller,16:00:00
5442,Monika,Kuświk,16:00:00
77917,Antoni,Tomalak,16:00:00
10648,Cyprian,Jędrasiak,16:00:00
5446,Marika,Saczuk,16:00:00
77931,Aleks,Wawrzyńczyk,16:00:00
700,Monika,Pajek,16:00:00
39863,Damian,Bondyra,16:00:00
77939,Sebastian,Kamieniarz,16:00:00
5452,Przemysław,Zacharek,16:00:00
39867,Damian,Latoszek,16:00:00
77960,Jan,Murat,16:00:00
10657,Oliwier,Sornat,16:00:00
702,Oliwier,Siudek,16:00:00
77973,Sandra,Kasperczak,16:00:00
39890,Aurelia,Getka,16:00:00
77995,Wojciech,Bodzak,16:00:00
20843,Elżbieta,Nalazek,16:00:00
78019,Ignacy,Cholewka,16:00:00
10673,Adrian,Przewoźniak,16:00:00
20854,Maks,Stebel,16:00:00
39912,Patryk,Kwak,16:00:00
78035,Kajetan,Bluszcz,16:00:00
78043,Stefan,Wacławczyk,16:00:00
39914,Olgierd,Zdziech,16:00:00
10683,Oliwier,Stojak,16:00:00
78063,Michał,Łuczkiewicz,16:00:00
39936,Jacek,Kowalówka,16:00:00
78074,Grzegorz,Piłka,16:00:00
20865,Kalina,Skubis,16:00:00
20869,Piotr,Pochopień,16:00:00
78089,Kajetan,Kolonko,16:00:00
78112,Roksana,Miąsko,16:00:00
5462,Adrian,Parada,16:00:00
39959,Michał,Łukasz,16:00:00
2794,Artur,Tereszkiewicz,16:00:00
78127,Mikołaj,Samul,16:00:00
78139,Aniela,Lukas,16:00:00
20888,Sebastian,Żabierek,16:00:00
39969,Łukasz,Pułka,16:00:00
20894,Rozalia,Posłuszny,16:00:00
20895,Ryszard,Ryguła,16:00:00
78150,Nataniel,Krępa,16:00:00
78160,Albert,Kajdas,16:00:00
39980,Anastazja,Krzyśko,16:00:00
78173,Liwia,Ważny,16:00:00
78184,Kornelia,Bona,16:00:00
10708,Filip,Drewicz,16:00:00
20898,Eryk,Durlej,16:00:00
78195,Anita,Hałat,16:00:00
20899,Angelika,Byra,16:00:00
78207,Konstanty,Domek,16:00:00
78209,Szymon,Przeklasa,16:00:00
39994,Bruno,Suchenek,16:00:00
78211,Michał,Wyciszkiewicz,16:00:00
5478,Nicole,Zwara,16:00:00
78221,Natan,Merda,16:00:00
78222,Rozalia,Doktor,16:00:00
78224,Blanka,Ciepłuch,16:00:00
20915,Róża,Zera,16:00:00
78242,Malwina,Gronkiewicz,16:00:00
78243,Olgierd,Rybus,16:00:00
78246,Nicole,Krochmal,16:00:00
78251,Juliusz,Breś,16:00:00
10719,Agnieszka,Wittbrodt,16:00:00
78257,Artur,Sobel,16:00:00
40016,Eliza,Sankiewicz,16:00:00
78260,Marek,Maślach,16:00:00
78278,Bruno,Minkiewicz,16:00:00
78283,Tadeusz,Karmelita,16:00:00
40025,Tomasz,Kościesza,16:00:00
20923,Andrzej,Błaszyk,16:00:00
40041,Sonia,Chomiak,16:00:00
325,Liwia,Drobniak,16:00:00
78328,Malwina,Sadlik,16:00:00
78330,Stanisław,Andrearczyk,16:00:00
78335,Nikodem,Furga,16:00:00
78342,Miłosz,Helman,16:00:00
40049,Ernest,Nijak,16:00:00
78347,Aleks,Burkiewicz,16:00:00
78354,Alan,Łaszczyk,16:00:00
326,Mariusz,Wardzała,16:00:00
40059,Ada,Fulara,16:00:00
78370,Antoni,Koźlak,16:00:00
78374,Aurelia,Zawal,16:00:00
10728,Klara,Parada,16:00:00
20942,Tola,Makles,16:00:00
78382,Albert,Słobodzian,16:00:00
78384,Sylwia,Podleśna,16:00:00
78386,Patryk,Reiter,16:00:00
78401,Tadeusz,Becker,16:00:00
78410,Nicole,Mitera,16:00:00
78421,Paweł,Szałas,16:00:00
78428,Norbert,Borysewicz,16:00:00
1414,Aniela,Rozumek,16:00:00
5492,Krzysztof,Klupś,16:00:00
40099,Nicole,Han,16:00:00
10754,Hubert,Nowrot,16:00:00
78457,Kaja,Perlik,16:00:00
20984,Aleksander,Pesta,16:00:00
78466,Tadeusz,Kosz,16:00:00
40111,Aleks,Osica,16:00:00
20987,Michał,Kazior,16:00:00
78476,Szymon,Wacławczyk,16:00:00
78477,Konrad,Cacko,16:00:00
10765,Iwo,Knysak,16:00:00
40141,Adrian,Szmuc,16:00:00
2814,Iwo,Kawula,16:00:00
78497,Krzysztof,Zadka,16:00:00
78500,Mikołaj,Siemieńczuk,16:00:00
40146,Ada,Walencik,16:00:00
78502,Gaja,Czuj,16:00:00
78507,Andrzej,Przekwas,16:00:00
78518,Agnieszka,Kohnke,16:00:00
40153,Kalina,Owczarczak,16:00:00
40154,Dawid,Grzesiek,16:00:00
78529,Dagmara,Raba,16:00:00
40161,Gabriel,Zegadło,16:00:00
78554,Iwo,Hejna,16:00:00
10782,Kazimierz,Jaśkowiec,16:00:00
40182,Emil,Drela,16:00:00
78569,Konrad,Konsek,16:00:00
40185,Radosław,Obst,16:00:00
21022,Maurycy,Gosik,16:00:00
40196,Julian,Pielech,16:00:00
40198,Hubert,Pawełko,16:00:00
78591,Leonard,Kansy,16:00:00
40203,Sara,Stochmal,16:00:00
78598,Marcelina,Hermanowicz,16:00:00
40208,Kacper,Kafel,16:00:00
10792,Julianna,Fiołek,16:00:00
40219,Hubert,Korab,16:00:00
78630,Robert,Stefanik,16:00:00
78637,Krystyna,Kastelik,16:00:00
10795,Ida,Skwira,16:00:00
2816,Blanka,Owczarczak,16:00:00
78645,Nicole,Cherek,16:00:00
78648,Mariusz,Groborz,16:00:00
10799,Karina,Ruszczak,16:00:00
40252,Szymon,Lemanowicz,16:00:00
78664,Malwina,Namysł,16:00:00
40253,Nataniel,Olearczyk,16:00:00
21061,Klara,Dudała,16:00:00
40256,Marianna,Majorczyk,16:00:00
78700,Antoni,Brzykcy,16:00:00
78705,Andrzej,Kozdroń,16:00:00
40288,Albert,Troka,16:00:00
78717,Olaf,Majos,16:00:00
40293,Blanka,Świgoń,16:00:00
78734,Bianka,Gietka,16:00:00
10823,Melania,Doliwa,16:00:00
21088,Alan,Ryznar,16:00:00
40304,Fryderyk,Nurkiewicz,16:00:00
40311,Tobiasz,Radke,16:00:00
40313,Julian,Stempin,16:00:00
78754,Fryderyk,Tabiś,16:00:00
40316,Julianna,Tylec,16:00:00
78761,Liwia,Cieloch,16:00:00
78770,Jan,Żółtek,16:00:00
21092,Albert,Hejna,16:00:00
40325,Tymon,Skowyra,16:00:00
40339,Melania,Usarek,16:00:00
40341,Wiktor,Hrabia,16:00:00
78783,Natasza,Dub,16:00:00
78793,Bianka,Nestorowicz,16:00:00
78801,Aniela,Przeniosło,16:00:00
78824,Wojciech,Chlebek,16:00:00
10834,Olaf,Kunysz,16:00:00
40356,Olgierd,Tytko,16:00:00
5512,Damian,Penkala,16:00:00
78844,Kamila,Siemieńczuk,16:00:00
40365,Oskar,Siarkiewicz,16:00:00
5514,Kaja,Radke,16:00:00
78855,Nicole,Głuszko,16:00:00
78856,Olaf,Dadej,16:00:00
78859,Michał,Iwanow,16:00:00
40372,Bartek,Kopczyk,16:00:00
2820,Marek,Żbik,16:00:00
78866,Ksawery,Mueller,16:00:00
10850,Fabian,Dziełak,16:00:00
2823,Sara,Hałat,16:00:00
78872,Adrian,Koniecko,16:00:00
78873,Ernest,Hojda,16:00:00
142,Aniela,Dytrych,16:00:00
78881,Alex,Zadka,16:00:00
40389,Krystyna,Żabierek,16:00:00
40392,Eryk,Sprawka,16:00:00
10863,Gaja,Martynowicz,16:00:00
40398,Marianna,Dzikiewicz,16:00:00
78919,Inga,Mydlak,16:00:00
40400,Stanisław,Wrochna,16:00:00
78930,Dawid,Bartoszak,16:00:00
21139,Wiktor,Żelazek,16:00:00
78939,Miłosz,Wiencek,16:00:00
2826,Melania,Gowin,16:00:00
78943,Oskar,Stojak,16:00:00
21146,Robert,Bartoszak,16:00:00
10875,Jan,Grys,16:00:00
40418,Kamila,Gładka,16:00:00
78963,Nikodem,Uss,16:00:00
10882,Olga,Żmija,16:00:00
5542,Anastazja,Nogieć,16:00:00
40428,Jakub,Czuryło,16:00:00
10886,Wojciech,Herbut,16:00:00
78979,Natasza,Gogol,16:00:00
5545,Marika,Pietraszkiewicz,16:00:00
78984,Patryk,Murach,16:00:00
10890,Sonia,Uliasz,16:00:00
10893,Bartek,Waloch,16:00:00
78992,Liwia,Giersz,16:00:00
10897,Leonard,Stypa,16:00:00
1424,Leonard,Gęsiarz,16:00:00
21180,Nataniel,Romaniak,16:00:00
1427,Emil,Mierzwiak,16:00:00
79026,Albert,Cader,16:00:00
79027,Dawid,Wietecha,16:00:00
79029,Liwia,Wacławczyk,16:00:00
79032,Apolonia,Dumin,16:00:00
10927,Melania,Andrearczyk,16:00:00
79061,Juliusz,Pierzak,16:00:00
10928,Klara,Duszkiewicz,16:00:00
10929,Franciszek,Nyk,16:00:00
79064,Bruno,Hadała,16:00:00
40498,Elżbieta,Kulma,16:00:00
79090,Mariusz,Lamch,16:00:00
79091,Franciszek,Larysz,16:00:00
79103,Józef,Drela,16:00:00
5559,Nela,Kowalówka,16:00:00
5561,Oskar,Koterba,16:00:00
79115,Jan,Hajdukiewicz,16:00:00
79129,Oliwier,Frydel,16:00:00
21220,Stanisław,Szałas,16:00:00
5566,Wiktor,Kopik,16:00:00
79135,Tobiasz,Tlałka,16:00:00
79138,Oliwier,Rolek,16:00:00
21226,Wojciech,Potok,16:00:00
79140,Grzegorz,Złotnik,16:00:00
10950,Kajetan,Szulczyk,16:00:00
79165,Krystyna,Kozdrój,16:00:00
79168,Ewelina,Knysak,16:00:00
40534,Szymon,Wocial,16:00:00
10953,Urszula,Świerkosz,16:00:00
21235,Apolonia,Getka,16:00:00
21236,Aleksander,Michnik,16:00:00
79186,Grzegorz,Golda,16:00:00
40554,Marika,Wojtaszak,16:00:00
79204,Jeremi,Leśny,16:00:00
5569,Eryk,Waloszek,16:00:00
40572,Alan,Grześków,16:00:00
10968,Olga,Wiszowaty,16:00:00
79217,Aleksander,Kuziora,16:00:00
21260,Kaja,Plewnia,16:00:00
40584,Krzysztof,Kiryluk,16:00:00
79225,Stanisław,Słupek,16:00:00
79233,Wiktor,Słyk,16:00:00
79236,Konrad,Zaraś,16:00:00
79243,Tymon,Rzeszut,16:00:00
79244,Bartek,Filas,16:00:00
79245,Anastazja,Kiepura,16:00:00
79246,Marcin,Kusztal,16:00:00
40589,Elżbieta,Nalazek,16:00:00
40590,Radosław,Wierzchoń,16:00:00
79259,Dagmara,Droś,16:00:00
40593,Stefan,Drabczyk,16:00:00
40596,Arkadiusz,Kruś,16:00:00
40599,Iwo,Białczyk,16:00:00
40600,Fryderyk,Jarczyk,16:00:00
79290,Mieszko,Rudolf,16:00:00
79304,Gaja,Drewnik,16:00:00
79319,Bruno,Kinal,16:00:00
79321,Gaja,Engel,16:00:00
40608,Sandra,Barczuk,16:00:00
10972,Oskar,Kluczek,16:00:00
40614,Angelika,Posłuszny,16:00:00
79330,Iwo,Głowienka,16:00:00
79335,Józef,Sycz,16:00:00
79337,Wiktor,Maślach,16:00:00
40617,Jacek,Okła,16:00:00
40619,Sebastian,Kielich,16:00:00
79364,Emil,Fornalik,16:00:00
79367,Borys,Salawa,16:00:00
79379,Gaja,Kroczak,16:00:00
79392,Justyna,Pierchała,16:00:00
40624,Roksana,Jarczyk,16:00:00
79395,Julita,Kłoczko,16:00:00
40626,Oliwier,Prokopczyk,16:00:00
21276,Emil,Pastucha,16:00:00
40636,Tobiasz,Kuban,16:00:00
79406,Mikołaj,Janic,16:00:00
21278,Maksymilian,Dorawa,16:00:00
21281,Kornelia,Juraszczyk,16:00:00
21287,Anita,Myk,16:00:00
79415,Konstanty,Holeksa,16:00:00
40651,Paweł,Chlebda,16:00:00
79425,Jacek,Bukowiec,16:00:00
5572,Maks,Królikiewicz,16:00:00
10978,Daniel,Kroczak,16:00:00
40663,Julita,Rok,16:00:00
79456,Łukasz,Stawinoga,16:00:00
40666,Witold,Skomra,16:00:00
79470,Eryk,Wałdoch,16:00:00
40667,Gustaw,Pawlukiewicz,16:00:00
79475,Oliwier,Larysz,16:00:00
79476,Franciszek,Forma,16:00:00
40671,Eliza,Kośka,16:00:00
79491,Jacek,Drozda,16:00:00
79498,Kaja,Kidoń,16:00:00
10982,Karina,Koloch,16:00:00
10990,Nela,Buś,16:00:00
21309,Adrian,Michniak,16:00:00
5583,Nataniel,Dorawa,16:00:00
40690,Daniel,Zontek,16:00:00
40693,Blanka,Sobel,16:00:00
79531,Filip,Szajda,16:00:00
40705,Adam,Słabosz,16:00:00
21325,Tobiasz,Skowyra,16:00:00
79541,Dawid,Krępa,16:00:00
2847,Jędrzej,Skierka,16:00:00
79545,Olgierd,Nabiałek,16:00:00
79548,Adrianna,Rozynek,16:00:00
40719,Przemysław,Dębniak,16:00:00
79552,Dagmara,Kaja,16:00:00
79558,Stanisław,Dawiec,16:00:00
40724,Nicole,Kryszkiewicz,16:00:00
40730,Dorota,Szajek,16:00:00
40734,Angelika,Gonsior,16:00:00
79574,Krystian,Rębiś,16:00:00
11005,Roksana,Bobko,16:00:00
79579,Ignacy,Ufnal,16:00:00
40738,Kacper,Groth,16:00:00
40744,Łukasz,Kościelak,16:00:00
79630,Marek,Kornak,16:00:00
79636,Wojciech,Mytych,16:00:00
79652,Agnieszka,Bluszcz,16:00:00
79662,Cyprian,Maszota,16:00:00
79674,Kalina,Plebanek,16:00:00
21341,Maciej,Klepka,16:00:00
11011,Aleksander,Frydel,16:00:00
21344,Natasza,Matyjas,16:00:00
21346,Ryszard,Juśkiewicz,16:00:00
79692,Witold,Wita,16:00:00
21352,Lidia,Misiejuk,16:00:00
79705,Liwia,Mrotek,16:00:00
79711,Albert,Karczmarek,16:00:00
40782,Michał,Strójwąs,16:00:00
21365,Bruno,Kusik,16:00:00
79731,Łukasz,Dudzicz,16:00:00
79732,Angelika,Zaucha,16:00:00
40791,Wojciech,Młyńczak,16:00:00
40798,Marcel,Breś,16:00:00
21372,Józef,Czajor,16:00:00
79747,Eryk,Hak,16:00:00
79748,Ignacy,Rolek,16:00:00
21384,Angelika,Cydzik,16:00:00
40816,Nicole,Brzeźniak,16:00:00
79781,Stanisław,Klucznik,16:00:00
79783,Olaf,Ziętal,16:00:00
79787,Karol,Skupin,16:00:00
79788,Kaja,Skotarczak,16:00:00
79789,Jerzy,Grzela,16:00:00
40819,Róża,Budkiewicz,16:00:00
40822,Dagmara,Kukier,16:00:00
40823,Maciej,Hanzel,16:00:00
79812,Paweł,Peszko,16:00:00
40824,Aleksander,Józefczak,16:00:00
40827,Tadeusz,Bochnia,16:00:00
40838,Artur,Banak,16:00:00
40839,Róża,Szpyt,16:00:00
40844,Jędrzej,Wiese,16:00:00
79855,Kornel,Bartłomiejczyk,16:00:00
79857,Dariusz,Krzyszczak,16:00:00
40850,Iwo,Grupa,16:00:00
40855,Janina,Jamrożek,16:00:00
54095,Nataniel,Bobik,16:00:00
79874,Arkadiusz,Wiertel,16:00:00
79878,Grzegorz,Moczko,16:00:00
79879,Grzegorz,Srokosz,16:00:00
40856,Róża,Miąsko,16:00:00
40857,Roksana,Parzyszek,16:00:00
40861,Angelika,Wiraszka,16:00:00
21392,Julian,Kapka,16:00:00
40875,Aurelia,Szwałek,16:00:00
40877,Krystyna,Grzeszkowiak,16:00:00
79907,Tola,Błasik,16:00:00
79910,Anastazja,Tułacz,16:00:00
79911,Eliza,Kenig,16:00:00
79913,Ignacy,Budkiewicz,16:00:00
79916,Jacek,Bąkiewicz,16:00:00
11021,Filip,Faruga,16:00:00
21397,Aurelia,Kuczak,16:00:00
40894,Anastazja,Wojtarowicz,16:00:00
40897,Ignacy,Świech,16:00:00
21404,Kamila,Tusk,16:00:00
21411,Oskar,Nyc,16:00:00
40914,Emil,Osial,16:00:00
79946,Apolonia,Czenczek,16:00:00
79950,Grzegorz,Bulanda,16:00:00
40923,Emil,Ślipek,16:00:00
21419,Jeremi,Kośka,16:00:00
21421,Aleks,Witas,16:00:00
21422,Sandra,Sarota,16:00:00
79980,Nataniel,Botor,16:00:00
1444,Sara,Tarasek,16:00:00
79993,Bruno,Palica,16:00:00
79994,Juliusz,Muzyk,16:00:00
5616,Ada,Wardziak,16:00:00
80004,Kaja,Ligas,16:00:00
21431,Fryderyk,Perka,16:00:00
80040,Marika,Patrzałek,16:00:00
21438,Ewelina,Suchora,16:00:00
80048,Dominik,Mysior,16:00:00
80054,Dagmara,Doktór,16:00:00
5618,Sara,Ostasz,16:00:00
11044,Eliza,Łyjak,16:00:00
21453,Nataniel,Rozmiarek,16:00:00
80087,Norbert,Mirgos,16:00:00
21460,Gaja,Ziemak,16:00:00
80090,Karol,Leszkiewicz,16:00:00
80092,Marianna,Fedak,16:00:00
80097,Józef,Sajnóg,16:00:00
80105,Grzegorz,Jaśko,16:00:00
80108,Sara,Zawartka,16:00:00
21472,Tadeusz,Zybura,16:00:00
80125,Tola,Ciuruś,16:00:00
80128,Stefan,Maciejuk,16:00:00
21479,Gaja,Kierepka,16:00:00
21480,Józef,Heinrich,16:00:00
80143,Ada,Szela,16:00:00
80144,Andrzej,Tomaszkiewicz,16:00:00
2866,Andrzej,Fiutak,16:00:00
41047,Leon,Opalach,16:00:00
80156,Dorota,Szóstak,16:00:00
41051,Stefan,Bylina,16:00:00
41053,Julita,Madzia,16:00:00
80168,Tola,Kałwa,16:00:00
80176,Błażej,Zagrajek,16:00:00
80178,Emil,Juraszczyk,16:00:00
41058,Piotr,Wasilewicz,16:00:00
41065,Julianna,Kasiak,16:00:00
41074,Alan,Janka,16:00:00
11055,Marek,Okła,16:00:00
21500,Cezary,Witas,16:00:00
80225,Sylwia,Ważna,16:00:00
41084,Tadeusz,Trzmiel,16:00:00
80237,Julita,Dziewior,16:00:00
80246,Adrian,Rajman,16:00:00
80270,Ksawery,Długozima,16:00:00
80271,Kalina,Duszkiewicz,16:00:00
80273,Julian,Świadek,16:00:00
80280,Krzysztof,Olma,16:00:00
80283,Bruno,Kowara,16:00:00
21516,Maciej,Pachowicz,16:00:00
21520,Julian,Gruza,16:00:00
41102,Łukasz,Furga,16:00:00
80307,Natan,Łudzik,16:00:00
41105,Dominik,Wałaszek,16:00:00
80319,Aniela,Kasak,16:00:00
80322,Arkadiusz,Siatka,16:00:00
41106,Marika,Witoń,16:00:00
80332,Oliwier,Sasak,16:00:00
41117,Sandra,Michniak,16:00:00
80337,Eliza,Jarosiewicz,16:00:00
41118,Bruno,Dłubak,16:00:00
80340,Bartek,Chyb,16:00:00
80349,Radosław,Natanek,16:00:00
11061,Dagmara,Sych,16:00:00
80355,Bianka,Moneta,16:00:00
41131,Damian,Zmyślony,16:00:00
80381,Arkadiusz,Dziedzina,16:00:00
41135,Aleksander,Taranek,16:00:00
80384,Michał,Kudłacz,16:00:00
80398,Malwina,Zaborek,16:00:00
41137,Sara,Bok,16:00:00
80407,Krzysztof,Grotek,16:00:00
21540,Sandra,Gęca,16:00:00
80411,Krystian,Jamroz,16:00:00
80422,Anastazja,Strzała,16:00:00
11065,Justyna,Kopciuch,16:00:00
41152,Marek,Seidel,16:00:00
41155,Eliza,Dybaś,16:00:00
80437,Krystian,Kreczmer,16:00:00
80439,Ignacy,Giel,16:00:00
11068,Michał,Pniak,16:00:00
80453,Malwina,Warwas,16:00:00
80459,Jerzy,Mikołajewicz,16:00:00
80460,Karina,Dudczak,16:00:00
80464,Tomasz,Gałat,16:00:00
80467,Olgierd,Koronkiewicz,16:00:00
2875,Leonard,Suszka,16:00:00
80474,Anna Maria,Jantos,16:00:00
80476,Jacek,Zaraś,16:00:00
80479,Nicole,Kielan,16:00:00
11076,Elżbieta,Jachna,16:00:00
11077,Filip,Ledzion,16:00:00
21570,Aurelia,Panasiewicz,16:00:00
21573,Rozalia,Leoniak,16:00:00
80490,Urszula,Gałach,16:00:00
80491,Krystyna,Dulik,16:00:00
41190,Monika,Jeka,16:00:00
2876,Karol,Satora,16:00:00
21581,Krzysztof,Spólnik,16:00:00
80505,Sara,Zbrzeźniak,16:00:00
80506,Robert,Taranek,16:00:00
41208,Kaja,Stroka,16:00:00
80516,Albert,Fijak,16:00:00
80521,Róża,Łaś,16:00:00
80524,Gabriel,Rzeźniczek,16:00:00
80531,Michał,Kowaluk,16:00:00
21587,Melania,Wiese,16:00:00
80564,Maciej,Janiszek,16:00:00
41224,Adrianna,Pasieczna,16:00:00
41227,Anita,Szałaj,16:00:00
11088,Karina,Bogdał,16:00:00
41232,Jacek,Ragan,16:00:00
80589,Albert,Trochim,16:00:00
80592,Andrzej,Fabiańczyk,16:00:00
80593,Tymoteusz,Świerszcz,16:00:00
41251,Bianka,Malecha,16:00:00
5649,Dariusz,Celuch,16:00:00
80609,Patryk,Karczmarz,16:00:00
41253,Adrian,Wielgos,16:00:00
41254,Marcel,Suchoń,16:00:00
11100,Kacper,Lamch,16:00:00
11105,Mariusz,Sprawka,16:00:00
80637,Piotr,Kosiec,16:00:00
80638,Jan,Jarosik,16:00:00
80644,Nicole,Kamieniak,16:00:00
41280,Franciszek,Abramczuk,16:00:00
80650,Marcelina,Mrotek,16:00:00
21616,Iwo,Kazubek,16:00:00
41285,Blanka,Sarosiek,16:00:00
41286,Borys,Kaliciak,16:00:00
80668,Albert,Blaut,16:00:00
21619,Mariusz,Seweryniak,16:00:00
11109,Kacper,Nowrot,16:00:00
80671,Maksymilian,Kokosza,16:00:00
21625,Nicole,Chlipała,16:00:00
41291,Mateusz,Szarejko,16:00:00
80681,Julita,Sadura,16:00:00
1448,Jacek,Szoka,16:00:00
1451,Sylwia,Boś,16:00:00
80687,Olgierd,Bociek,16:00:00
80693,Łukasz,Ślipek,16:00:00
80701,Daniel,Walencik,16:00:00
41297,Daniel,Buchalik,16:00:00
41302,Jeremi,Ellwart,16:00:00
41304,Sylwia,Haraburda,16:00:00
21636,Melania,Draus,16:00:00
80729,Olgierd,Cibor,16:00:00
41307,Eliza,Małocha,16:00:00
80733,Marcin,Delekta,16:00:00
21638,Urszula,Dreszer,16:00:00
11120,Dawid,Stachów,16:00:00
80745,Kalina,Odrzywołek,16:00:00
80750,Artur,Wandzel,16:00:00
21642,Justyna,Czupryna,16:00:00
21646,Stanisław,Szeja,16:00:00
41319,Bianka,Krasa,16:00:00
80764,Adrianna,Zybura,16:00:00
41321,Sara,Dybał,16:00:00
41322,Oskar,Ptok,16:00:00
80778,Liwia,Pałac,16:00:00
41332,Juliusz,Sadlak,16:00:00
41333,Olga,Twardzik,16:00:00
80798,Rafał,Pesta,16:00:00
21654,Emil,Iskierka,16:00:00
5664,Kalina,Krzykała,16:00:00
21660,Aniela,Węgrzyniak,16:00:00
11137,Malwina,Wota,16:00:00
2891,Sebastian,Sapała,16:00:00
80816,Marcelina,Senger,16:00:00
80820,Marek,Łasak,16:00:00
80821,Tobiasz,Pilich,16:00:00
80823,Igor,Muc,16:00:00
41361,Kamila,Teterycz,16:00:00
80828,Kaja,Kuryłowicz,16:00:00
21664,Gabriel,Pierchała,16:00:00
80847,Krystian,Bogdał,16:00:00
80850,Olgierd,Ślebioda,16:00:00
80857,Kalina,Wiaderek,16:00:00
80862,Karina,Dąbrowicz,16:00:00
41395,Rozalia,Banyś,16:00:00
80872,Piotr,Portka,16:00:00
80873,Witold,Sakwa,16:00:00
41397,Ksawery,Rajczak,16:00:00
80884,Anna Maria,Stefankiewicz,16:00:00
41409,Marcelina,Druszcz,16:00:00
41411,Adrian,Zygmuntowicz,16:00:00
21688,Paweł,Skup,16:00:00
80928,Dagmara,Ragus,16:00:00
80931,Jędrzej,Marosz,16:00:00
11150,Marek,Deryło,16:00:00
41421,Ewa,Laszuk,16:00:00
41425,Damian,Korbut,16:00:00
41434,Marcin,Wons,16:00:00
80990,Aleksander,Smalec,16:00:00
80992,Gabriel,Matus,16:00:00
41443,Sara,Łusiak,16:00:00
81024,Hubert,Cymbała,16:00:00
41449,Wiktor,Roter,16:00:00
41451,Dorota,Szafarz,16:00:00
81047,Cezary,Borzym,16:00:00
81054,Tobiasz,Kornet,16:00:00
1468,Liwia,Kazubek,16:00:00
41463,Karina,Habdas,16:00:00
81074,Robert,Stosik,16:00:00
11162,Marika,Berg,16:00:00
81077,Kamila,Twardosz,16:00:00
81085,Norbert,Bodziony,16:00:00
81088,Gabriel,Hamrol,16:00:00
81090,Melania,Pacholik,16:00:00
41468,Alan,Sochaj,16:00:00
81096,Stefan,Linek,16:00:00
81102,Fryderyk,Sulich,16:00:00
81105,Przemysław,Matyka,16:00:00
145,Olga,Turoń,16:00:00
41481,Sylwia,Kasznia,16:00:00
21726,Ewelina,Glonek,16:00:00
81118,Cyprian,Gieroń,16:00:00
81120,Dominik,Zander,16:00:00
11176,Jan,Kajak,16:00:00
41491,Kajetan,Latoszek,16:00:00
41493,Jakub,Pyda,16:00:00
41502,Jeremi,Milczarczyk,16:00:00
41506,Leonard,Uzar,16:00:00
81169,Apolonia,Hnat,16:00:00
81180,Agnieszka,Paleń,16:00:00
41511,Liwia,Mueller,16:00:00
81185,Olgierd,Sopata,16:00:00
5703,Łukasz,Szaj,16:00:00
81189,Sara,Kiwior,16:00:00
